Unnamed: 0,User_ID,Age,Gender,Location,Income,Interests,Last_Login_Days_Ago,Purchase_Frequency,Average_Order_Value,Total_Spending,Product_Category_Preference,Time_Spent_on_Site_Minutes,Pages_Viewed,Newsletter_Subscription,Activity_Score,Value_Level,Activity_Level,AOV_Level,Age_Group,Login_Frequency_Group,Time_Group,Behavior_Pattern,Purchase_Freq_Group,Cluster,Cluster_Name
387,388,18,Male,Urban,145555,Technology,21,9,174,4674,Home & Kitchen,192,24,True,0.36309904262205717,高价值,低活跃,高客单,18-25岁,14-21天,2-5小时,其他模式,极高频(9-10次),0,频次型用户
388,389,25,Male,Urban,34939,Sports,15,1,74,931,Books,591,23,False,0.636809648734285,低价值,高活跃,低客单,18-25岁,14-21天,5小时以上,低频长停留,低频(0-2次),1,低价值用户
389,390,63,Male,Urban,20781,Fashion,15,1,188,2797,Books,590,48,True,0.78937003849954,中等价值,高活跃,高客单,55岁以上,14-21天,5小时以上,低频长停留,低频(0-2次),2,高客单用户
390,391,33,Male,Urban,134586,Sports,4,7,138,4877,Health & Beauty,107,10,True,0.46148047198846154,高价值,中活跃,高客单,26-35岁,7天内登录,2小时内,高频短停留,高频(6-8次),3,高价值活跃用户
391,392,31,Female,Urban,76700,Fashion,23,0,30,2835,Home & Kitchen,382,41,True,0.535672606271223,中等价值,中活跃,低客单,26-35岁,21-30天,5小时以上,低频长停留,低频(0-2次),2,高客单用户
392,393,29,Male,Urban,47624,Travel,23,6,190,181,Electronics,390,41,True,0.5396792840675502,低价值,中活跃,高客单,26-35岁,21-30天,5小时以上,低频长停留,高频(6-8次),0,频次型用户
393,394,40,Male,Urban,26823,Travel,6,4,25,186,Apparel,244,49,False,0.7422036727879799,低价值,高活跃,低客单,36-45岁,7天内登录,2-5小时,高频短停留,中频(3-5次),1,低价值用户
394,395,32,Female,Rural,38489,Food,24,7,132,2163,Health & Beauty,585,17,False,0.47706994650948864,中等价值,中活跃,中客单,26-35岁,21-30天,5小时以上,低频长停留,高频(6-8次),0,频次型用户
395,396,45,Male,Urban,138555,Sports,20,0,70,921,Home & Kitchen,468,49,True,0.6677239844184752,低价值,高活跃,低客单,36-45岁,14-21天,5小时以上,低频长停留,低频(0-2次),1,低价值用户
396,397,51,Female,Rural,59961,Fashion,26,6,63,262,Books,538,44,True,0.5921701702383791,低价值,高活跃,低客单,46-55岁,21-30天,5小时以上,低频长停留,高频(6-8次),0,频次型用户
397,398,19,Female,Suburban,139664,Travel,5,4,177,3839,Home & Kitchen,210,45,True,0.7140188295685553,中高价值,高活跃,高客单,18-25岁,7天内登录,2-5小时,高频短停留,中频(3-5次),3,高价值活跃用户
398,399,49,Female,Urban,49118,Technology,20,3,35,2497,Apparel,73,30,True,0.3535677376125742,中等价值,低活跃,低客单,46-55岁,14-21天,2小时内,其他模式,中频(3-5次),2,高客单用户
399,400,40,Male,Suburban,120417,Travel,12,6,89,2032,Apparel,309,44,False,0.6641456849851795,中低价值,高活跃,中客单,36-45岁,7-14天,5小时以上,其他模式,高频(6-8次),3,高价值活跃用户
400,401,39,Male,Suburban,101816,Technology,1,9,74,2828,Electronics,590,46,False,0.9637918072070231,中等价值,高活跃,低客单,36-45岁,7天内登录,5小时以上,其他模式,极高频(9-10次),3,高价值活跃用户
401,402,42,Male,Suburban,42263,Fashion,28,1,109,3635,Electronics,186,10,True,0.18104641522719273,中高价值,低活跃,中客单,36-45岁,21-30天,2-5小时,其他模式,低频(0-2次),2,高客单用户
402,403,39,Female,Rural,33565,Travel,8,0,83,3546,Apparel,253,19,True,0.5363710492544262,中高价值,中活跃,中客单,36-45岁,7-14天,2-5小时,其他模式,低频(0-2次),2,高客单用户
403,404,39,Male,Suburban,40354,Travel,1,0,180,2890,Health & Beauty,13,29,True,0.5707285384938617,中等价值,高活跃,高客单,36-45岁,7天内登录,2小时内,高频短停留,低频(0-2次),1,低价值用户
404,405,59,Female,Suburban,62951,Fashion,5,0,26,2807,Health & Beauty,299,2,True,0.49532781393024655,中等价值,中活跃,低客单,55岁以上,7天内登录,2-5小时,其他模式,低频(0-2次),1,低价值用户
405,406,23,Male,Suburban,111179,Travel,22,4,130,4033,Books,76,36,True,0.36513826899708135,中高价值,低活跃,中客单,18-25岁,21-30天,2小时内,其他模式,中频(3-5次),2,高客单用户
406,407,32,Female,Urban,43648,Technology,6,9,196,3485,Electronics,51,19,False,0.46186910156383093,中高价值,中活跃,高客单,26-35岁,7天内登录,2小时内,高频短停留,极高频(9-10次),3,高价值活跃用户
407,408,60,Male,Urban,70729,Travel,29,6,32,1022,Books,149,7,False,0.1308148501470705,低价值,低活跃,低客单,55岁以上,21-30天,2-5小时,其他模式,高频(6-8次),0,频次型用户
408,409,54,Male,Rural,61971,Sports,21,1,144,2275,Electronics,122,26,True,0.3402855098633777,中等价值,低活跃,高客单,46-55岁,14-21天,2-5小时,其他模式,低频(0-2次),2,高客单用户
409,410,50,Male,Rural,38658,Food,3,9,181,1682,Apparel,211,15,False,0.5575128615720079,中低价值,中活跃,高客单,46-55岁,7天内登录,2-5小时,高频短停留,极高频(9-10次),3,高价值活跃用户
410,411,25,Female,Urban,41253,Technology,15,7,190,664,Health & Beauty,280,47,False,0.6279888249122687,低价值,高活跃,高客单,18-25岁,14-21天,2-5小时,其他模式,高频(6-8次),0,频次型用户
411,412,61,Female,Rural,84166,Sports,5,3,80,3358,Health & Beauty,538,38,False,0.8354354763608282,中高价值,高活跃,中客单,55岁以上,7天内登录,5小时以上,其他模式,中频(3-5次),3,高价值活跃用户
412,413,61,Male,Urban,68563,Fashion,28,2,117,2697,Apparel,156,3,True,0.12316423063382281,中等价值,低活跃,中客单,55岁以上,21-30天,2-5小时,其他模式,低频(0-2次),2,高客单用户
413,414,22,Male,Suburban,46390,Technology,24,9,88,2600,Books,238,38,False,0.43185172566522434,中等价值,中活跃,中客单,18-25岁,21-30天,2-5小时,其他模式,极高频(9-10次),0,频次型用户
414,415,56,Female,Suburban,108664,Food,14,7,171,4666,Books,376,16,False,0.49960637343418174,高价值,中活跃,高客单,55岁以上,7-14天,5小时以上,其他模式,高频(6-8次),3,高价值活跃用户
415,416,21,Female,Rural,71578,Food,18,1,55,1087,Home & Kitchen,82,2,True,0.21331334537153765,中低价值,低活跃,低客单,18-25岁,14-21天,2小时内,其他模式,低频(0-2次),1,低价值用户
416,417,23,Female,Urban,99025,Fashion,16,2,87,3736,Electronics,492,31,False,0.6228732695081372,中高价值,高活跃,中客单,18-25岁,14-21天,5小时以上,低频长停留,低频(0-2次),2,高客单用户
417,418,62,Male,Urban,123850,Fashion,6,2,25,323,Books,356,28,True,0.6697257333651324,低价值,高活跃,低客单,55岁以上,7天内登录,5小时以上,其他模式,低频(0-2次),1,低价值用户
418,419,49,Female,Rural,52658,Technology,25,9,80,450,Apparel,273,7,False,0.2462516893234756,低价值,低活跃,中客单,46-55岁,21-30天,2-5小时,其他模式,极高频(9-10次),0,频次型用户
419,420,47,Male,Urban,26852,Travel,24,0,105,2028,Books,580,30,True,0.554157609621478,中低价值,中活跃,中客单,46-55岁,21-30天,5小时以上,低频长停留,低频(0-2次),2,高客单用户
420,421,64,Female,Suburban,147282,Fashion,14,5,156,448,Health & Beauty,44,43,True,0.498635367335582,低价值,中活跃,高客单,55岁以上,7-14天,2小时内,其他模式,中频(3-5次),1,低价值用户
421,422,52,Male,Rural,114986,Travel,27,1,11,4377,Electronics,573,7,False,0.36983544001907936,高价值,低活跃,低客单,46-55岁,21-30天,5小时以上,低频长停留,低频(0-2次),2,高客单用户
422,423,57,Female,Rural,22551,Sports,24,0,19,4832,Home & Kitchen,123,36,False,0.362010834383837,高价值,低活跃,低客单,55岁以上,21-30天,2-5小时,其他模式,低频(0-2次),2,高客单用户
423,424,33,Female,Urban,91947,Food,8,1,187,1117,Electronics,349,29,True,0.6456756726062712,中低价值,高活跃,高客单,26-35岁,7-14天,5小时以上,其他模式,低频(0-2次),1,低价值用户
424,425,30,Female,Rural,81001,Travel,29,5,134,2326,Health & Beauty,330,24,True,0.3255475679420349,中等价值,低活跃,中客单,26-35岁,21-30天,5小时以上,低频长停留,中频(3-5次),0,频次型用户
425,426,59,Female,Urban,69159,Food,7,3,90,4967,Health & Beauty,409,39,False,0.7502835792079771,高价值,高活跃,中客单,55岁以上,7天内登录,5小时以上,其他模式,中频(3-5次),2,高客单用户
426,427,47,Female,Urban,142775,Travel,8,5,149,4224,Health & Beauty,323,4,False,0.47959274527841184,高价值,中活跃,高客单,46-55岁,7-14天,5小时以上,其他模式,中频(3-5次),3,高价值活跃用户
427,428,36,Male,Urban,71707,Sports,13,8,79,2519,Health & Beauty,111,29,False,0.45981034149887,中等价值,中活跃,中客单,36-45岁,7-14天,2小时内,其他模式,高频(6-8次),3,高价值活跃用户
428,429,34,Female,Urban,53243,Fashion,6,9,159,1993,Apparel,89,44,False,0.6339620455861812,中低价值,高活跃,高客单,26-35岁,7天内登录,2小时内,高频短停留,极高频(9-10次),3,高价值活跃用户
429,430,36,Female,Urban,41800,Sports,18,9,41,3140,Home & Kitchen,433,5,True,0.4074736806241695,中高价值,中活跃,低客单,36-45岁,14-21天,5小时以上,低频长停留,极高频(9-10次),0,频次型用户
430,431,45,Female,Rural,95939,Fashion,2,7,114,2168,Health & Beauty,99,29,True,0.6004669914710459,中等价值,高活跃,中客单,36-45岁,7天内登录,2小时内,高频短停留,高频(6-8次),3,高价值活跃用户
431,432,43,Male,Suburban,77828,Fashion,8,0,93,1225,Health & Beauty,539,30,True,0.7469567192486344,中低价值,高活跃,中客单,36-45岁,7-14天,5小时以上,其他模式,低频(0-2次),1,低价值用户
432,433,54,Female,Suburban,27239,Food,11,7,138,3217,Books,146,29,False,0.5040062235244682,中高价值,中活跃,高客单,46-55岁,7-14天,2-5小时,其他模式,高频(6-8次),3,高价值活跃用户
433,434,43,Male,Rural,26710,Sports,1,8,191,4261,Home & Kitchen,257,26,False,0.6745648643430662,高价值,高活跃,高客单,36-45岁,7天内登录,2-5小时,高频短停留,高频(6-8次),3,高价值活跃用户
434,435,40,Female,Rural,41384,Travel,22,5,67,4142,Electronics,189,19,True,0.31765096021714195,高价值,低活跃,低客单,36-45岁,21-30天,2-5小时,其他模式,中频(3-5次),2,高客单用户
435,436,26,Female,Suburban,41038,Sports,29,9,155,4533,Home & Kitchen,240,26,True,0.2927173406925374,高价值,低活跃,高客单,26-35岁,21-30天,2-5小时,其他模式,极高频(9-10次),0,频次型用户
436,437,29,Male,Suburban,60846,Food,6,4,143,2270,Home & Kitchen,503,37,True,0.7984504786889713,中等价值,高活跃,高客单,26-35岁,7天内登录,5小时以上,其他模式,中频(3-5次),3,高价值活跃用户
437,438,18,Female,Suburban,107983,Fashion,16,5,54,546,Home & Kitchen,271,27,True,0.4876989994662305,低价值,中活跃,低客单,18-25岁,14-21天,2-5小时,其他模式,中频(3-5次),1,低价值用户
438,439,18,Male,Suburban,87821,Food,27,5,106,2758,Health & Beauty,520,30,True,0.48410752614902386,中等价值,中活跃,中客单,18-25岁,21-30天,5小时以上,低频长停留,中频(3-5次),0,频次型用户
439,440,64,Male,Suburban,57991,Technology,20,8,32,3462,Health & Beauty,550,30,True,0.5924659012185842,中高价值,高活跃,低客单,55岁以上,14-21天,5小时以上,低频长停留,高频(6-8次),0,频次型用户
440,441,51,Female,Urban,99057,Technology,12,3,32,2818,Apparel,114,3,False,0.3154625055364383,中等价值,低活跃,低客单,46-55岁,7-14天,2小时内,其他模式,中频(3-5次),1,低价值用户
441,442,49,Male,Rural,133193,Travel,11,1,163,3583,Electronics,339,43,True,0.686381611075148,中高价值,高活跃,高客单,46-55岁,7-14天,5小时以上,其他模式,低频(0-2次),2,高客单用户
442,443,42,Female,Urban,26971,Food,29,8,144,3044,Books,568,7,True,0.3406645997297082,中高价值,低活跃,高客单,36-45岁,21-30天,5小时以上,低频长停留,高频(6-8次),0,频次型用户
443,444,57,Female,Suburban,49139,Travel,27,1,88,4476,Home & Kitchen,359,49,True,0.5197996661101836,高价值,中活跃,中客单,55岁以上,21-30天,5小时以上,低频长停留,低频(0-2次),2,高客单用户
444,445,62,Male,Suburban,105445,Travel,29,9,53,695,Electronics,334,9,True,0.23571417214632095,低价值,低活跃,低客单,55岁以上,21-30天,5小时以上,低频长停留,极高频(9-10次),0,频次型用户
445,446,18,Male,Suburban,97067,Technology,10,8,36,2086,Electronics,169,41,True,0.6023281432773443,中低价值,高活跃,低客单,18-25岁,7-14天,2-5小时,其他模式,高频(6-8次),3,高价值活跃用户
446,447,33,Male,Urban,100257,Travel,3,1,35,2850,Apparel,339,42,True,0.7869258287622227,中等价值,高活跃,低客单,26-35岁,7天内登录,5小时以上,其他模式,低频(0-2次),1,低价值用户
447,448,56,Male,Urban,104742,Technology,13,7,106,1174,Books,261,13,True,0.4369763665065359,中低价值,中活跃,中客单,55岁以上,7-14天,2-5小时,其他模式,高频(6-8次),0,频次型用户
448,449,22,Female,Suburban,57711,Fashion,27,8,45,4069,Home & Kitchen,199,15,False,0.23150284487751693,中高价值,低活跃,低客单,18-25岁,21-30天,2-5小时,其他模式,高频(6-8次),0,频次型用户
449,450,39,Female,Urban,26530,Food,3,9,118,4405,Books,211,5,True,0.4962883717760894,高价值,中活跃,中客单,36-45岁,7天内登录,2-5小时,高频短停留,极高频(9-10次),3,高价值活跃用户
450,451,46,Male,Urban,31116,Travel,15,8,64,4321,Apparel,287,29,False,0.521290586351402,高价值,中活跃,低客单,46-55岁,14-21天,2-5小时,其他模式,高频(6-8次),3,高价值活跃用户
451,452,20,Female,Suburban,85794,Technology,16,9,194,4687,Health & Beauty,472,35,False,0.6373463709356865,高价值,高活跃,高客单,18-25岁,14-21天,5小时以上,低频长停留,极高频(9-10次),3,高价值活跃用户
452,453,29,Female,Urban,20282,Sports,29,8,78,3680,Electronics,482,27,False,0.4200417930110274,中高价值,中活跃,中客单,26-35岁,21-30天,5小时以上,低频长停留,高频(6-8次),0,频次型用户
453,454,43,Female,Rural,99473,Travel,13,1,70,3107,Home & Kitchen,23,27,True,0.403491987780087,中高价值,低活跃,低客单,36-45岁,7-14天,2小时内,其他模式,低频(0-2次),2,高客单用户
454,455,33,Female,Rural,21898,Fashion,17,3,139,1069,Health & Beauty,560,8,True,0.5027803709129729,中低价值,中活跃,高客单,26-35岁,14-21天,5小时以上,低频长停留,中频(3-5次),1,低价值用户
455,456,54,Male,Rural,24135,Fashion,3,6,64,680,Apparel,109,32,True,0.6105093523218971,低价值,高活跃,低客单,46-55岁,7天内登录,2小时内,高频短停留,高频(6-8次),1,低价值用户
456,457,39,Male,Rural,26629,Sports,20,1,131,2924,Books,296,20,True,0.40402939138927696,中等价值,低活跃,中客单,36-45岁,14-21天,2-5小时,低频长停留,低频(0-2次),2,高客单用户
457,458,46,Female,Suburban,129472,Technology,11,0,106,4101,Electronics,6,10,True,0.31756283147649716,高价值,低活跃,中客单,46-55岁,7-14天,2小时内,其他模式,低频(0-2次),2,高客单用户
458,459,31,Male,Suburban,145147,Travel,27,2,89,1311,Home & Kitchen,550,13,True,0.39505093523218976,中低价值,低活跃,中客单,26-35岁,21-30天,5小时以上,低频长停留,低频(0-2次),1,低价值用户
459,460,45,Male,Suburban,105120,Technology,21,3,96,329,Health & Beauty,203,29,True,0.39922046948996626,低价值,低活跃,中客单,36-45岁,14-21天,2-5小时,其他模式,中频(3-5次),1,低价值用户
460,461,22,Male,Rural,139798,Fashion,19,7,47,4384,Health & Beauty,325,35,True,0.5237236664281739,高价值,中活跃,低客单,18-25岁,14-21天,5小时以上,低频长停留,高频(6-8次),3,高价值活跃用户
461,462,64,Female,Rural,109087,Technology,22,5,128,3285,Electronics,244,8,True,0.2778499312913813,中高价值,低活跃,中客单,55岁以上,21-30天,2-5小时,其他模式,中频(3-5次),2,高客单用户
462,463,47,Female,Urban,85031,Fashion,11,1,87,601,Books,327,29,True,0.5946573086663715,低价值,高活跃,中客单,46-55岁,7-14天,5小时以上,其他模式,低频(0-2次),1,低价值用户
463,464,63,Female,Urban,53380,Technology,28,8,166,2232,Apparel,47,31,False,0.24000181708743598,中等价值,低活跃,高客单,55岁以上,21-30天,2小时内,其他模式,高频(6-8次),0,频次型用户
464,465,22,Male,Rural,149951,Sports,16,1,163,148,Books,591,41,True,0.7336803970336048,低价值,高活跃,高客单,18-25岁,14-21天,5小时以上,低频长停留,低频(0-2次),1,低价值用户
465,466,29,Female,Rural,132507,Food,21,4,44,3666,Books,13,30,True,0.3101843208067868,中高价值,低活跃,低客单,26-35岁,14-21天,2小时内,其他模式,中频(3-5次),2,高客单用户
466,467,33,Female,Rural,37071,Sports,3,3,88,3155,Books,380,22,True,0.685011072876563,中高价值,高活跃,中客单,26-35岁,7天内登录,5小时以上,其他模式,中频(3-5次),3,高价值活跃用户
467,468,43,Male,Rural,40074,Sports,22,6,76,788,Electronics,365,21,False,0.4180427696955243,低价值,中活跃,低客单,36-45岁,21-30天,5小时以上,低频长停留,高频(6-8次),0,频次型用户
468,469,43,Female,Urban,110724,Food,6,7,96,486,Electronics,342,12,True,0.5647548635480905,低价值,中活跃,中客单,36-45岁,7天内登录,5小时以上,其他模式,高频(6-8次),3,高价值活跃用户
469,470,38,Female,Rural,87843,Food,14,4,166,1069,Apparel,221,11,True,0.3913647462323828,中低价值,低活跃,高客单,36-45岁,7-14天,2-5小时,其他模式,中频(3-5次),1,低价值用户
470,471,56,Male,Urban,59901,Travel,24,9,43,3560,Books,73,2,False,0.1288058328506695,中高价值,低活跃,低客单,55岁以上,21-30天,2小时内,其他模式,极高频(9-10次),0,频次型用户
471,472,53,Male,Rural,31205,Travel,18,4,106,1105,Electronics,46,41,True,0.4340588054921468,中低价值,中活跃,中客单,46-55岁,14-21天,2小时内,其他模式,中频(3-5次),1,低价值用户
